read_idx,type,end_pos
31283,3,819
31339,3,383
31505,1,373
31655,2,371
31656,2,383
31657,1,568
31718,2,383
31809,3,364
31966,3,383
32038,2,685
32074,3,374
32335,3,699
32336,3,698
32338,3,946
32341,2,479
32442,1,375
32533,1,384
32632,1,383
32951,2,668
32952,3,668
33483,3,399
33485,1,388
33487,2,404
33739,2,393
33972,1,701
34207,2,517
34209,2,373
34465,1,729
34892,3,397
34961,2,574
35118,3,412
35321,1,412
35322,1,452
35323,3,411
35588,2,482
35691,1,426
36073,1,647
36104,3,454
36174,3,439
36308,3,443
36313,3,661
36413,1,517
36799,1,459
36972,1,486
36978,1,516
37003,3,471
37092,1,463
37131,2,517
37132,1,482
37133,1,501
37290,2,647
37515,1,488
37576,1,490
37802,2,511
38074,3,665
38174,2,548
38421,1,647
38422,3,499
38423,2,511
38614,1,820
38615,1,506
38617,1,508
38745,3,532
38746,3,690
38992,1,530
39115,3,506
39158,1,714
39327,3,652
39330,3,805
39582,1,499
39676,3,519
39679,1,505
40276,3,641
40277,3,519
40279,1,516
40629,1,594
40630,1,521
40631,3,946
40632,1,560
41026,1,504
41027,1,547
41028,2,684
41029,3,563
41034,1,700
41037,1,536
41143,1,655
41242,1,522
41243,1,525
41245,1,546
41246,3,825
41247,3,525
41248,2,545
41256,2,537
41260,2,525
41698,1,762
41702,3,525
41944,1,529
41945,2,562
41946,1,530
41947,3,825
42078,2,539
42080,3,827
42086,2,659
42363,3,562
42364,1,533
42365,3,542
42366,3,653
42367,1,533
42507,1,548
42509,2,543
42649,3,550
42809,2,659
42991,3,536
43101,3,659
43102,3,573
43104,3,541
43315,3,819
43317,3,542
43318,1,652
43525,3,826
43608,1,652
43635,3,669
43636,3,559
43637,2,668
43700,1,545
43806,2,673
43839,2,758
43914,1,563
43937,1,818
43938,1,673
43963,1,557
43965,1,577
44151,1,557
44154,3,565
44301,1,670
44303,2,679
44411,2,573
44412,3,563
44503,3,614
44608,3,927
44609,3,804
44826,1,614
44827,3,572
45039,3,581
45214,2,680
45282,1,584
45320,2,709
45338,2,585
45452,3,946
45625,1,604
45893,1,655
45929,3,609
46077,1,647
46178,1,611
46179,3,876
46180,3,844
46184,1,650
46185,1,598
46494,1,823
46496,2,611
46689,3,612
46690,1,613
46691,2,613
46940,3,708
47019,2,614
47107,3,611
47195,1,612
47248,1,824
47315,1,632
47507,1,821
47673,1,711
47951,1,727
48024,1,826
48105,1,809
48182,3,665
48185,1,644
48248,1,675
48317,3,659
48320,2,666
48737,3,676
48968,2,843
49027,2,903
49180,2,673
49261,1,698
49330,3,681
49350,1,682
49351,1,702
49435,1,819
49534,3,946
49561,2,683
49732,2,691
49785,1,689
49786,3,693
49925,1,692
49926,1,691
49927,1,699
49929,1,689
49930,3,691
50373,2,678
50504,3,723
50778,3,703
50872,3,687
50930,2,772
50931,3,702
50934,2,705
51195,3,699
51197,3,706
51335,1,709
51441,3,709
51442,1,704
51513,3,655
51514,3,711
51836,3,825
51853,2,852
52568,3,751
53338,1,798
53615,3,824
53811,3,943
53952,2,758
21,3,2
78,3,946
79,2,318
1897,2,6
1906,3,7
1914,1,11
1915,1,8
1922,3,16
1927,3,822
1940,2,2
1953,2,29
1963,2,479
1967,1,6
1976,2,7
1977,1,784
1981,3,6
1986,2,273
1987,1,6
1991,1,820
1994,2,7
1996,3,785
2000,3,880
2001,2,582
2011,1,701
2012,1,6
2014,1,30
2017,1,538
2020,1,27
2023,3,10
2026,3,6
2030,2,349
2031,1,6
2037,3,701
2043,1,27
2044,2,666
2051,2,460
2054,3,484
6319,2,7
6320,1,7
6323,3,90
6324,3,8
6330,3,17
6335,2,7
6337,1,100
6342,2,397
6348,3,7
6350,1,7
6355,1,484
6359,2,680
6362,3,7
6369,3,7
6377,3,920
6383,1,7
6384,3,7
6386,3,7
6387,1,7
6389,2,547
6394,1,7
6402,1,398
6404,2,526
6409,3,452
6414,1,196
6423,1,7
6426,3,248
6427,1,369
6434,2,666
6435,1,821
6436,2,484
6439,3,8
6440,3,7
6443,1,7
6444,2,49
6446,3,762
6447,3,97
6450,2,822
6451,1,21
6452,1,97
6453,2,355
6454,1,480
6457,3,7
6470,1,7
6486,3,7
6489,1,17
6490,2,666
6491,2,822
6496,2,80
6497,2,21
6499,1,355
6501,1,786
6502,2,525
6503,3,822
6505,3,7
6521,3,7
6522,1,480
6526,3,822
6527,3,8
6528,2,100
6531,3,279
6532,1,748
6533,2,590
6535,1,571
6538,3,7
6539,2,101
9331,3,8
9339,1,80
9340,2,763
9347,3,8
9348,3,761
9349,1,8
9350,2,547
9351,1,8
9361,1,705
9364,1,100
9365,1,11
9368,2,7
9371,3,7
11609,1,7
11619,1,102
11636,2,8
11639,1,398
11642,3,590
11643,2,128
11644,3,11
11646,2,9
11649,1,449
11650,1,8
11651,2,284
11654,3,822
11655,2,8
11656,3,7
11658,3,7
11659,3,9
11661,2,49
11665,2,450
11670,1,822
11672,3,8
11673,3,7
11675,3,6
11692,3,7
11693,2,8
11696,3,366
11703,3,666
11705,2,355
11709,1,8
11710,3,869
11712,3,23
11714,2,764
11715,2,590
11721,3,11
11722,1,571
11723,2,8
13275,1,581
13276,1,10
13281,3,7
13283,3,8
13285,3,21
13286,3,40
13287,2,17
13289,2,679
13291,2,584
13571,1,8
13953,1,111
13958,1,214
13959,2,7
13965,1,9
13968,1,484
14195,2,20
14486,2,790
14496,3,6
14498,2,11
15038,3,649
15039,3,499
15040,1,11
15042,3,822
15054,1,7
15055,1,8
15061,3,828
15492,2,7
15496,1,10
15502,1,180
15503,2,562
15689,3,16
16029,3,559
16032,3,7
16235,1,19
16374,2,357
16483,1,529
16592,1,772
16834,3,654
16939,1,20
17008,3,805
17009,3,666
17071,3,25
17159,1,314
17290,2,367
17391,3,26
17457,2,519
17510,2,484
17610,3,41
17913,3,478
18008,3,47
18227,1,56
18282,2,84
18465,1,63
18468,3,826
18698,2,480
18699,1,59
18785,1,58
19177,3,822
19324,1,66
19409,3,478
19643,2,821
19993,3,84
20102,2,483
20103,3,86
20105,1,86
20557,1,93
20609,3,666
20610,3,829
20876,2,821
21034,3,670
21148,2,571
21301,1,102
21381,3,117
21382,1,313
21453,2,349
21542,1,121
21911,3,137
21949,3,134
21973,1,422
22200,2,129
22201,1,478
22237,2,518
22316,1,495
22407,3,154
22408,3,22
22948,2,159
23063,1,173
23271,2,833
23301,2,519
23654,2,197
23656,3,197
23753,1,183
23754,2,823
23985,3,367
24014,1,648
24130,1,213
24191,2,210
24252,2,215
24374,2,250
24632,1,227
24976,3,236
25321,1,249
25410,2,246
25483,1,291
25621,3,478
25622,3,820
25624,2,257
25844,2,519
25886,3,264
26021,1,262
26259,3,946
26261,1,259
26595,1,359
26638,2,285
26677,2,657
26861,1,644
26951,3,294
27185,2,295
27186,1,719
27275,2,298
27276,1,342
27278,1,298
27279,2,494
27426,1,346
27499,2,488
27500,2,348
27563,1,529
27613,1,276
27794,3,478
27934,1,383
27935,3,323
28319,1,512
28435,1,331
28436,1,394
28626,2,333
28699,2,667
28906,2,519
29152,1,428
29301,3,483
29422,1,347
29426,1,349
29512,1,348
29514,1,345
29517,2,349
29587,1,352
29588,3,589
29749,1,559
29751,1,351
30649,1,355
30652,2,529
30858,3,359
31101,3,364
31103,3,391
31104,3,686
31393,1,521
31565,3,382
31566,2,393
31567,3,397
31569,1,396
31572,3,369
31677,3,398
31679,1,517
31752,2,363
31994,3,375
31995,3,374
32048,3,376
32129,2,679
32378,3,709
32379,2,657
32463,2,383
32465,1,691
32513,2,382
32579,1,383
32581,2,400
32711,3,550
32713,1,402
32715,3,517
32716,1,382
32719,2,399
32720,1,397
32721,2,397
33217,1,431
33219,3,395
33221,1,709
33222,2,647
33223,2,402
33224,2,545
33314,3,386
33369,1,464
33530,3,518
33532,3,613
33534,1,395
33636,1,428
33637,1,392
33640,1,383
33641,1,369
33642,3,396
33643,1,576
33860,3,647
33861,3,395
33862,2,655
34035,3,366
34040,1,382
34322,1,405
34381,1,401
34535,1,401
34536,3,431
34537,1,396
34738,1,458
34785,3,406
35359,3,322
35364,1,545
35654,1,413
35679,2,433
35771,1,461
35808,2,437
35809,3,434
35811,2,432
35899,1,406
35901,1,387
35958,3,485
35989,2,647
36134,3,793
36271,3,493
36556,1,722
36720,1,455
37323,2,482
37644,3,668
37900,1,500
37902,1,517
38038,3,500
38239,3,820
38240,2,532
38243,1,530
38339,3,504
38343,3,498
38384,3,495
38662,3,487
38663,3,538
38670,3,807
38924,1,647
39052,3,530
39053,3,506
39056,1,503
39440,3,506
39606,1,500
39638,2,672
39776,1,513
39778,2,823
39786,3,563
39936,1,533
39937,3,513
40030,3,512
40031,1,823
40185,2,513
40188,1,522
40322,2,570
40323,1,517
40393,3,817
40500,1,519
40502,3,571
40503,3,653
40719,1,519
40886,3,679
40941,1,517
41087,1,544
41439,1,524
41441,1,511
41443,1,525
41445,3,639
41447,1,654
41449,3,823
41454,3,526
41459,1,524
41462,1,526
41463,3,526
41768,2,595
41772,3,527
41773,2,572
41774,3,654
41981,2,457
42129,2,655
42131,3,528
42748,3,537
42874,1,538
42876,3,862
42879,1,538
42880,2,667
42881,3,538
43043,1,558
43153,2,805
43155,1,459
43235,2,653
43361,3,526
43364,3,547
43405,1,464
43470,1,553
43471,1,545
43667,3,544
44096,1,559
44219,1,556
44334,3,560
44460,1,562
44527,2,654
44618,1,650
44619,1,662
44715,3,665
44716,2,591
44793,1,666
44794,1,529
44892,1,575
44986,3,561
45054,1,580
45055,3,577
45165,1,584
45167,2,823
45269,2,674
45302,2,665
45537,1,601
45600,1,710
45643,1,616
45679,2,817
45754,1,681
45756,3,605
45854,3,608
45900,1,647
45901,1,582
46313,2,820
46318,3,608
46321,1,820
46322,3,608
46639,2,697
47059,2,693
47340,2,856
47468,3,675
47558,1,639
47686,1,662
47733,3,656
47734,1,640
47800,1,647
47862,2,652
47981,1,709
48135,1,657
48214,2,643
48218,3,674
48441,1,658
48443,1,659
48613,2,834
48614,1,659
48618,3,662
48834,1,664
48835,1,664
48904,3,665
48905,3,662
48957,3,676
49236,1,677
49387,1,681
49456,1,850
49591,3,823
49689,2,689
49745,1,823
49766,2,752
50101,3,699
50415,3,699
50853,2,673
51255,1,824
51379,1,707
51472,3,702
51473,1,698
51861,2,828
52021,2,834
52205,1,754
52248,1,873
52696,2,618
53117,1,821
53118,1,820
53440,1,798
53493,1,88
53645,3,795
53753,1,792
54211,3,883
80,2,126
83,3,11
201,1,216
2062,1,27
2063,3,1
2064,2,585
2065,3,6
2067,3,820
2069,1,6
2070,3,785
2072,3,464
2075,2,461
2079,1,7
2080,2,820
2082,1,307
2085,1,7
2088,1,461
2090,2,820
2093,3,20
2098,1,2
2099,1,7
2100,2,483
2101,3,5
2102,2,795
2104,1,634
2107,1,7
2108,2,666
2122,1,4
2130,1,624
2140,3,289
2141,3,647
2146,3,8
2150,1,29
2154,3,8
2177,1,6
2181,2,1
2231,3,624
2248,3,800
2249,3,6
2255,1,343
2256,1,130
2266,1,397
6546,2,437
6549,3,84
6550,1,7
6551,3,7
6552,3,822
6553,3,785
6554,3,6
6558,2,7
6559,2,452
6564,3,821
6567,1,8
6569,1,7
6570,3,8
6572,1,704
6574,3,7
6576,3,314
6580,2,587
6581,3,8
6584,1,1
6585,3,7
6587,3,821
6590,3,7
6591,3,80
6592,3,7
6595,3,821
6596,1,484
6598,3,8
6599,1,100
6602,1,457
6607,2,762
6612,3,8
6615,3,946
6617,3,821
6619,1,17
6626,1,7
6627,3,7
6628,3,7
6643,1,457
6655,1,7
6659,3,8
6666,1,100
6668,3,8
6680,2,7
6682,3,6
6695,1,852
6707,1,8
6718,2,21
6725,3,7
6731,2,821
6735,3,453
6743,2,102
6748,1,763
6751,3,821
6755,1,7
6764,2,8
9372,3,8
9373,2,32
9379,3,803
9381,3,700
9385,3,8
9386,3,484
9407,2,8
11729,2,666
11730,1,11
11732,3,640
11734,3,823
11735,1,102
11736,1,8
11737,3,482
11738,2,8
11739,1,480
11740,2,666
11742,2,481
11744,3,7
11748,2,562
11750,3,12
11751,2,102
11753,2,590
11754,3,792
11755,3,750
11756,3,9
11758,3,8
11760,1,9
11763,2,832
11765,1,89
11768,3,355
11769,2,90
11771,3,8
11773,3,802
11783,1,8
11792,3,5
11794,1,389
11803,1,18
11807,1,8
11815,3,23
11817,3,822
11826,2,278
11828,3,8
11833,1,7
13293,3,8
13294,3,790
13295,2,20
13298,1,805
13299,1,484
13300,2,8
13304,1,6
13309,3,11
13583,1,7
13584,1,16
13969,2,519
13970,1,465
13971,2,590
13972,3,852
13974,1,1
13976,2,102
13986,3,9
14501,3,136
14502,3,7
14505,3,9
14506,1,7
14508,2,6
14512,2,10
15069,2,325
15070,2,8
15072,1,6
15075,1,19
15082,1,11
15517,3,190
16239,3,830
16240,3,852
16487,3,935
16595,3,18
16836,3,934
17013,3,11
17048,1,29
17413,1,7
17918,3,51
17921,1,48
18093,3,91
18179,3,51
18469,1,519
18470,1,194
18476,3,62
18575,1,64
18786,1,197
18787,3,369
18919,1,113
19089,3,64
19091,3,67
19179,1,66
19234,3,66
19327,3,655
19328,2,657
19335,2,822
19508,1,59
19647,1,522
19649,3,72
20106,1,95
20109,2,483
20558,3,271
20614,1,97
20615,3,537
20670,1,285
20748,2,100
20846,1,133
21035,3,503
21036,3,112
21040,1,105
21151,3,112
21152,3,111
21303,1,106
21304,3,113
21385,3,112
21454,1,117
21455,1,528
21708,1,156
21951,3,130
22080,1,337
22113,1,164
22166,2,549
22321,1,828
22323,2,815
22329,1,166
22410,1,530
22541,3,790
22625,1,160
22712,3,168
22858,1,173
23081,3,176
23179,3,344
23272,2,183
23433,1,155
23434,2,536
23554,2,227
23657,3,946
23854,2,657
23855,3,197
23957,3,931
24015,3,220
24099,3,355
24344,1,219
24540,3,351
24784,1,231
25037,3,245
25194,3,248
25195,2,654
25237,3,242
25414,3,649
25538,3,266
25539,3,683
25627,1,257
25628,3,502
25785,3,519
25787,3,256
25788,1,264
25887,2,571
25955,1,262
26264,3,946
26347,1,642
26476,1,278
26596,1,283
26640,3,283
26679,1,286
26805,1,519
27084,3,516
27428,1,647
27501,2,361
27502,3,305
27505,3,814
27598,1,304
28025,1,486
28084,3,318
28505,3,332
28670,3,328
28867,2,744
28997,1,365
29155,1,342
29159,3,513
29427,3,347
29428,2,386
29521,1,348
29640,2,461
29753,2,682
29865,3,824
30067,2,677
30174,2,388
30225,3,946
30226,2,382
30283,2,506
30319,3,666
30470,3,391
30476,1,383
30655,3,359
30659,2,527
30860,1,357
30861,1,480
30862,1,373
31105,1,560
31106,2,665
31111,1,364
31249,3,381
31394,3,686
31576,1,366
31577,2,368
31585,3,666
31680,2,430
31754,3,383
31855,2,482
31856,3,387
31997,1,373
32000,2,397
32134,1,397
32266,2,397
32267,3,383
32270,1,396
32271,1,405
32383,1,374
32583,1,767
32722,3,396
33225,3,946
33226,1,518
33370,1,392
33442,3,402
33445,1,383
33645,3,946
33647,3,822
33648,3,389
33878,2,352
34042,3,517
34043,3,387
34044,1,382
34045,3,397
34047,3,405
34327,1,563
34382,3,522
34540,3,407
34542,1,387
34543,3,398
34548,2,647
34675,1,359
35006,1,410
35087,1,414
35276,1,420
35466,3,820
35656,3,424
35680,3,666
35698,3,426
35772,2,432
35774,3,825
35903,1,434
36138,3,820
36140,3,437
36186,1,383
36355,1,453
36485,3,651
36653,3,452
36722,1,655
36777,3,457
36778,3,456
36779,2,457
36891,3,804
36905,1,518
36937,3,653
36966,3,465
37007,3,471
37045,3,472
37073,3,475
37402,1,487
37457,3,487
37535,3,488
37743,1,511
37905,1,501
37908,2,642
37913,1,488
38252,3,494
38515,3,496
38517,3,517
38518,1,647
38519,1,723
38830,2,515
38928,2,499
39252,3,544
39253,1,510
39446,3,515
39452,1,506
39609,2,536
39639,2,512
39787,3,519
39943,3,544
40033,3,530
40191,2,518
40325,3,516
40326,1,519
40394,3,512
40505,3,823
40506,3,519
40508,1,653
40730,3,665
40890,1,522
40891,2,805
40976,1,536
41089,1,539
41091,3,521
41158,1,560
41468,3,443
41469,1,525
41474,3,821
41475,3,658
41477,2,526
41496,1,526
41878,1,632
41879,3,538
41880,1,539
42132,1,531
42133,2,652
42134,3,648
42273,1,532
42274,3,525
42543,3,656
42616,2,714
42884,2,552
43158,3,566
43236,3,543
43707,3,550
44013,1,664
44098,2,575
44224,3,553
44226,1,560
44231,1,559
44337,1,560
44338,2,820
44593,1,664
44620,1,666
44718,2,819
44849,2,582
44965,3,648
44967,2,546
45168,3,583
45303,1,584
45304,3,588
45350,1,691
45394,1,582
45539,3,596
45551,1,619
45856,1,607
46001,3,843
46005,3,666
46118,2,614
46328,3,611
46329,1,610
46330,2,608
46332,3,608
46335,3,632
46565,1,647
46640,3,820
46751,2,698
46753,3,613
46755,2,823
46756,1,612
46762,1,612
46765,3,610
46934,1,816
47060,1,818
47201,3,629
47433,3,634
47435,2,824
47469,3,637
47563,3,825
47564,1,639
47736,2,638
47737,1,642
47866,3,823
47915,3,652
47983,1,658
48111,2,686
48221,1,658
48445,3,660
48452,2,829
48622,1,660
48909,2,703
48960,1,675
49049,3,823
49116,3,654
49153,3,678
49237,1,677
49389,3,677
49477,3,702
49691,2,820
49694,1,692
49768,2,756
50113,1,701
50115,3,650
50119,1,699
50120,3,657
50610,1,742
50611,1,699
50616,3,697
50888,2,703
51125,1,703
51126,3,685
51130,3,870
51538,2,823
51620,1,826
51720,1,829
51779,3,733
52022,3,754
52023,3,733
52053,2,677
52109,3,741
52110,2,843
52111,2,719
52206,1,745
52609,3,732
52896,3,771
52898,1,823
53287,3,793
53512,3,805
53926,1,819
20,3,805
34,3,4
1679,2,803
1681,1,6
1688,1,6
1694,3,7
1695,3,878
1696,1,289
1697,1,6
1701,3,479
1703,2,762
1708,2,53
1709,1,638
1710,3,86
1711,1,2
1713,3,455
1714,1,480
1743,2,3
1748,1,8
1752,1,101
1765,3,6
1773,3,362
1778,1,9
1779,1,517
1790,2,672
1794,1,316
1799,2,860
1818,1,6
1819,3,761
1820,2,790
1822,3,188
1827,1,768
5899,2,480
5906,3,725
5907,1,7
5908,3,649
5909,3,7
5912,1,8
5918,1,353
5921,2,49
5923,2,6
5926,3,58
5927,2,547
5929,1,355
5930,2,580
5931,1,7
5933,1,7
5934,3,822
5937,1,7
5938,2,480
5939,3,100
5943,1,80
5944,1,6
5948,1,8
5949,3,7
5950,1,821
5951,3,7
5952,1,7
5955,2,80
5956,1,7
5957,2,8
5958,2,8
5964,2,821
5965,1,7
5971,3,7
5973,1,78
5974,1,725
5975,2,279
5988,2,102
5991,1,7
5995,2,539
6007,3,805
6010,3,7
6014,3,8
6019,3,484
6021,1,571
6022,1,786
6023,2,7
6025,3,8
6028,3,666
6029,2,425
6034,1,484
6036,3,7
6040,1,758
6042,2,822
6043,3,7
6044,3,7
6045,3,97
6046,2,790
6052,3,8
6053,3,7
6058,1,572
6059,2,89
6064,1,398
6070,3,11
6074,1,100
6077,2,562
6078,3,7
6084,3,841
6105,1,6
6109,1,357
6114,3,7
6116,3,102
6136,1,7
6140,2,822
6141,3,946
6177,1,7
6178,3,480
6180,2,6
6182,2,666
6183,1,7
6184,1,8
6185,1,102
6187,2,392
6188,1,355
6189,2,480
9279,2,6
9294,2,7
9296,2,6
9297,2,8
9310,3,763
9311,2,91
11395,3,314
11399,1,7
11400,3,7
11407,1,762
11410,2,236
11411,2,787
11414,2,8
11417,3,946
11419,3,581
11420,1,8
11422,1,456
11423,2,357
11439,2,665
11443,1,80
11454,3,841
11460,1,8
11463,2,80
11464,1,8
11472,3,593
11473,3,700
11474,3,785
11480,3,6
11481,2,106
11482,3,805
11485,3,216
11511,1,686
11514,2,480
11531,1,7
11532,1,7
11533,2,591
11534,3,9
13238,2,8
13242,2,650
13255,2,547
13257,3,13
13258,3,8
13556,3,7
13558,3,7
13560,3,786
13900,1,480
13902,2,17
13904,3,823
13906,3,8
13921,2,26
13923,1,9
14440,3,11
14448,1,7
14995,1,277
14997,3,11
15005,3,648
15008,1,822
15013,3,703
15466,1,529
15467,3,930
15468,2,17
15473,1,8
15476,2,545
15814,3,76
16014,3,91
16017,2,519
16222,2,803
16363,3,11
16364,2,822
16365,3,659
16691,1,1
16692,2,483
16694,2,821
16766,2,590
17149,2,108
17283,2,50
17410,2,119
17769,1,78
17902,3,568
18001,1,47
18043,3,150
18275,1,49
18453,3,57
18891,1,480
18893,3,821
18896,3,449
19074,3,798
19076,2,804
19171,3,821
19227,1,66
19464,2,403
19502,2,821
19503,2,818
19539,3,522
19698,3,458
19754,2,568
19864,1,5
20099,3,5
20236,1,352
20433,3,92
20435,2,112
20494,2,96
20707,3,62
20744,3,823
20778,3,93
20911,1,573
20912,3,180
20962,1,106
21195,3,320
21226,1,151
21227,3,698
21287,2,125
21291,3,128
21292,1,292
21293,2,112
21446,3,138
21509,3,572
21820,3,821
22102,3,144
22307,1,153
22402,2,561
22404,1,155
22617,3,218
22701,1,158
22702,1,189
22785,3,382
22908,3,213
22944,1,165
23150,1,198
23173,3,180
23200,2,518
23347,3,188
23545,2,202
23644,3,197
23645,2,483
23646,2,190
23647,1,189
23747,2,822
23828,3,198
23898,2,822
23925,2,205
23926,3,206
24011,2,480
24248,2,219
24468,3,235
24469,3,430
24471,2,219
24516,2,231
24579,3,226
24678,3,217
24722,3,461
24773,1,242
24774,1,464
25064,2,823
25137,2,534
25314,2,519
25363,1,519
25364,1,560
25403,3,257
25405,3,479
25711,3,256
25945,1,224
25946,1,478
25948,3,364
26014,1,264
26015,1,648
26212,3,261
26344,1,272
26753,1,289
26802,1,366
26853,3,531
26854,3,341
26941,3,362
26943,1,501
27560,1,309
27562,2,590
27638,1,283
27688,2,818
27791,1,313
28170,1,666
28173,2,367
28246,1,326
28428,3,331
28497,3,363
28665,3,336
28697,3,359
28794,1,303
28859,2,472
28860,3,665
28981,3,513
28983,2,327
29147,1,519
29290,3,844
29292,3,344
29416,3,817
29420,2,718
29506,3,823
29507,3,384
29576,3,346
29739,2,372
29943,1,355
30168,2,680
30317,1,388
30447,3,369
30449,1,533
30454,3,359
30455,1,359
30456,1,357
30642,1,801
30645,3,356
30830,1,819
30843,3,545
31084,2,666
31085,3,365
31242,3,365
31244,2,377
31246,2,647
31384,1,369
31386,2,407
31552,1,398
31555,3,593
31556,3,397
31747,1,400
31844,3,373
31923,3,374
31985,1,398
32116,1,374
32118,1,378
32120,3,498
32511,1,383
32568,1,384
32698,3,385
32700,2,376
32703,3,690
32864,3,385
32865,2,558
33188,1,562
33192,3,388
